Artist name,Description,Wiki URL,Page Views
John Ferren,American Painter,https://en.wikipedia.org/wiki/John%20Ferren,"1,148"
Rafael Ferrer,Puerto Rican,https://en.wikipedia.org/wiki/Rafael%20Ferrer%20%28artist%29,740
Giovanni Domenico Ferretti,Italian Painter,https://en.wikipedia.org/wiki/Giovanni%20Domenico%20Ferretti,223
Ciro Ferri,Italian Painter/Sculptor,https://en.wikipedia.org/wiki/Ciro%20Ferri,280
Francois Ferriere,Swiss,https://en.wikipedia.org/wiki/Le%20bar%20du%20t%C3%A9l%C3%A9phone,143
Martin Edgar Ferrill,American,https://en.wikipedia.org/wiki/Deaths%20in%20June%202024,"6,354"
Francesco di Simone Ferrucci,Italian Sculptor,https://en.wikipedia.org/wiki/Simone%20Ferrucci,80
John Fery,Austrian/American,https://en.wikipedia.org/wiki/John%20Fery,113
Domenico Feti,Italian Painter,https://en.wikipedia.org/wiki/Domenico%20Fetti,"1,726"
Rainer Fetting,German,https://en.wikipedia.org/wiki/Rainer%20Fetting,415
Jean-Jacques Feuchere,French Sculptor,https://en.wikipedia.org/wiki/Jean-Jacques%20Feuch%C3%A8re,317
Anselm Feuerbach,German Painter,https://en.wikipedia.org/wiki/Anselm%20Feuerbach,"1,724"
Georges de Feure,Dutch Painter/Printmaker,https://en.wikipedia.org/wiki/Georges%20de%20Feure,476
Domenico Fiasella,Italian Painter,https://en.wikipedia.org/wiki/Domenico%20Fiasella,178
Erastus Salisbury Field,American Artist,https://en.wikipedia.org/wiki/Erastus%20Salisbury%20Field,279
Robert Field,English/American Painter,https://en.wikipedia.org/wiki/Roberts%20Field,"4,906"
Anthony Vandyke Copley Fielding,English Painter,https://en.wikipedia.org/wiki/Copley%20Fielding,305
Ernest Fiene,German/American Painter,https://en.wikipedia.org/wiki/Ernest%20Fiene,181
Pedro Figari,Uruguayan Painter,https://en.wikipedia.org/wiki/Pedro%20Figari,684
Giovanni Ambrogio Figino,Italian Painter,https://en.wikipedia.org/wiki/Giovanni%20Ambrogio%20Figino,436
Stanislaw Fijalkowski,Polish Painter,https://en.wikipedia.org/wiki/Antoni%20Melchior%20Fija%C5%82kowski,91
Filarete,Italian Sculptor,https://en.wikipedia.org/wiki/Filarete,898
Sir Luke Fildes,English Painter,https://en.wikipedia.org/wiki/Luke%20Fildes,"2,027"
Charles Filiger,French Painter/Printmaker,https://en.wikipedia.org/wiki/Charles%20Filiger,281
Filippo della Valle,Italian Sculptor,https://en.wikipedia.org/wiki/Filippo%20della%20Valle,183
Filippo Napoletano,Italian Painter,https://en.wikipedia.org/wiki/Filippo%20Napoletano,197
Scott Fillier,Canadian,https://en.wikipedia.org/wiki/Sarah%20Fillier,"2,540"
Robert Filliou,French,https://en.wikipedia.org/wiki/Robert%20Filliou,524
Antonio Fillol Granell,Spanish Painter,https://en.wikipedia.org/wiki/Antonio%20Fillol%20Granell,191
Pavel Filonov,Russian Painter,https://en.wikipedia.org/wiki/Pavel%20Filonov,800
Francis Oliver Finch,English,https://en.wikipedia.org/wiki/Francis%20Oliver%20Finch,61
Hazel Finck,American,https://en.wikipedia.org/wiki/Rock%20Boat,587
Perle Fine,American Painter,https://en.wikipedia.org/wiki/Perle%20Fine,477
Sally S. Fine,American Sculptor,https://en.wikipedia.org/wiki/Sally%20Mann,"9,891"
Giuliano Finelli,Italian Sculptor,https://en.wikipedia.org/wiki/Giuliano%20Finelli,411
Larry Fink,American Photographer,https://en.wikipedia.org/wiki/Larry%20Fink,"232,952"
Ian Hamilton Finlay,British Sculptor,https://en.wikipedia.org/wiki/Ian%20Hamilton%20Finlay,"1,871"
Virgil Finlay,American Illustrator,https://en.wikipedia.org/wiki/Virgil%20Finlay,"2,197"
Paul Finnegan,Flemish Painter,https://en.wikipedia.org/wiki/Paul%20Finnegan,422
Ludovicus Finson,Flemish Painter,https://en.wikipedia.org/wiki/Louis%20Finson,605
Howard Finster,American Artist,https://en.wikipedia.org/wiki/Howard%20Finster,"4,246"
Antonio Fiorentino,Italian,https://en.wikipedia.org/wiki/Basilica%20of%20Saint%20Francis%20of%20Assisi,"12,786"
Pier Francesco Fiorentino,Italian Painter,https://en.wikipedia.org/wiki/Pier%20Francesco%20Fiorentino,114
Fiorenzo di Lorenzo,Italian Painter,https://en.wikipedia.org/wiki/Fiorenzo%20di%20Lorenzo,225
Ernesto de Fiori,Italian Sculptor,https://en.wikipedia.org/wiki/Ernesto%20de%20Fiori,177
Marie-Francois Firmin-Girard,French Painter,https://en.wikipedia.org/wiki/Giuseppe%20Marco%20Fieschi,"3,177"
Paul Fischer,Danish Painter,https://en.wikipedia.org/wiki/Paul%20Gustav%20Fischer,"1,045"
Urs Fischer,Swiss,https://en.wikipedia.org/wiki/Urs%20Fischer%20%28artist%29,"2,831"
Eric Fischl,American Painter/Sculptor,https://en.wikipedia.org/wiki/Eric%20Fischl,"3,127"
Peter Fischli,Swiss Video Artist,https://en.wikipedia.org/wiki/Peter%20Fischli%20%26%20David%20Weiss,"1,361"
Janet Fish,American Painter,https://en.wikipedia.org/wiki/Janet%20Fish,994
Alvan Fisher,American Painter,https://en.wikipedia.org/wiki/Alvan%20Fisher,422
Anna Fisher,American,https://en.wikipedia.org/wiki/Anna%20Lee%20Fisher,"8,771"
Elizabeth Clay Fisher,American,https://en.wikipedia.org/wiki/Elizabeth%20Campbell%20Fisher%20Clay,44
Ellen Bowditch Thayer Fisher,American Painter,https://en.wikipedia.org/wiki/Ellen%20Thayer%20Fisher,93
Harrison Fisher,American Illustrator,https://en.wikipedia.org/wiki/Harrison%20Fisher,"1,083"
Mark Fisher,American/British Painter,https://en.wikipedia.org/wiki/Mark%20Fisher%20%28politician%29,"1,039"
Samuel Melton Fisher,British,https://en.wikipedia.org/wiki/Henry%20Maxwell%20Lyte,269
Vernon Fisher,American Installation Artist,https://en.wikipedia.org/wiki/Vernon%20Fisher,174
Lars-Erik Fisk,American Sculptor,https://en.wikipedia.org/wiki/Jerome%20Lyle%20Rappaport,419
Gertrude Fiske,American Painter,https://en.wikipedia.org/wiki/Gertrude%20Fiske,295
Walter Fitch,British Painter,https://en.wikipedia.org/wiki/Walter%20Hood%20Fitch,291
Hedley Fitton,British Printmaker,https://en.wikipedia.org/wiki/Hedley%20Fitton,316
John Anster Fitzgerald,British Painter,https://en.wikipedia.org/wiki/John%20Anster%20Fitzgerald,867
Lionel Fitzgerald,Canadian Painter,https://en.wikipedia.org/wiki/Lionel%20LeMoine%20FitzGerald,573
Pierre-Felix Fix-Masseau,French Sculptor/Printmaker,https://en.wikipedia.org/wiki/Pierre%20F%C3%A9lix%20Masseau,196
Audrey Flack,American Painter/Sculptor,https://en.wikipedia.org/wiki/Audrey%20Flack,"1,417"
James Montgomery Flagg,American Illustrator,https://en.wikipedia.org/wiki/James%20Montgomery%20Flagg,"6,703"
Anselme Flamen,French Sculptor,https://en.wikipedia.org/wiki/Callisto%20%28mythology%29,"22,680"
Francois Flameng,French Painter,https://en.wikipedia.org/wiki/Fran%C3%A7ois%20Flameng,516
Leopold Flameng,French Painter/Printmaker,https://en.wikipedia.org/wiki/L%C3%A9opold%20Flameng,202
Barry Flanagan,British Sculptor,https://en.wikipedia.org/wiki/Barry%20Flanagan,852
Mary Flanagan,American Digital Artist,https://en.wikipedia.org/wiki/Mary%20Flanagan,589
Hippolyte Flandrin,French Painter,https://en.wikipedia.org/wiki/Hippolyte%20Flandrin,801
John Bernard Flannagan,American,https://en.wikipedia.org/wiki/John%20Bernard%20Flannagan,237
Dan Flavin,American Installation Artist,https://en.wikipedia.org/wiki/Dan%20Flavin,"2,485"
John Flaxman,English Sculptor,https://en.wikipedia.org/wiki/John%20Flaxman,"1,897"
Georg Flegel,German Painter,https://en.wikipedia.org/wiki/Georg%20Flegel,421
Richard Fleischner,American,https://en.wikipedia.org/wiki/Richard%20Fleischner,186
Camille Flers,French Painter,https://en.wikipedia.org/wiki/Camille%20Flers,87
Sylvie Fleury,Swiss Artist,https://en.wikipedia.org/wiki/Sylvie%20Fleury,286
Samson Flexor,Painter,https://en.wikipedia.org/wiki/Samson%20Flexor,79
Gerlach Flicke,German Painter,https://en.wikipedia.org/wiki/Gerlach%20Flicke,248
Govert Flinck,Dutch Painter,https://en.wikipedia.org/wiki/Govert%20Flinck,"1,285"
Sir William Russell Flint,British Painter,https://en.wikipedia.org/wiki/William%20Russell%20Flint,"1,348"
William Leroy Flint,American,https://en.wikipedia.org/wiki/Mervyn%20LeRoy,"9,869"
Charles Flipart,French Painter,https://en.wikipedia.org/wiki/Charles%20Joseph%20Flipart,64
Cornelis Floris,Flemish Sculptor,https://en.wikipedia.org/wiki/Cornelis%20Floris%20de%20Vriendt,330
Frans Floris,Flemish Painter,https://en.wikipedia.org/wiki/Frans%20Floris,"1,006"
Arthur L. Flory,American Painter,https://en.wikipedia.org/wiki/Arthur%20L.%20Flory,22
Ceal Floyer,Pakistani/British,https://en.wikipedia.org/wiki/Ceal%20Floyer,117
Giambattista Foggini,Italian Sculptor,https://en.wikipedia.org/wiki/Giovanni%20Battista%20Foggini,375
John Henry Foley,Irish Sculptor,https://en.wikipedia.org/wiki/John%20Henry%20Foley,689
Bartolomeo di Tommaso da Foligno,Italian Painter,https://en.wikipedia.org/wiki/Bartolomeo%20di%20Tommaso,86
John Fulton Folinsbee,American,https://en.wikipedia.org/wiki/John%20Fulton%20Folinsbee,287
Jody Folwell,Native American,https://en.wikipedia.org/wiki/Jody%20Folwell,99
Annibale Fontana,Italian Sculptor,https://en.wikipedia.org/wiki/Annibale%20Fontana,116
Lavinia Fontana,Italian Painter,https://en.wikipedia.org/wiki/Lavinia%20Fontana,"3,236"
Lucio Fontana,Argentine/Italian Sculptor/Painter,https://en.wikipedia.org/wiki/Lucio%20Fontana,"3,293"
Prospero Fontana,Italian Painter,https://en.wikipedia.org/wiki/Prospero%20Fontana,368
Antonio Fontanesi,Italian Painter,https://en.wikipedia.org/wiki/Antonio%20Fontanesi,399
Francesco Fontebasso,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Fontebasso,330
Mary Foote,American Painter,https://en.wikipedia.org/wiki/Mary%20Foote,224
Will Howe Foote,American Painter,https://en.wikipedia.org/wiki/May%20Night%20%28Willard%20Metcalf%20painting%29,196
Vincenzo Foppa,Italian Painter,https://en.wikipedia.org/wiki/Vincenzo%20Foppa,527
Girolamo Forabosco,Italian Painter,https://en.wikipedia.org/wiki/Girolamo%20Forabosco,134
Jean-Louis Forain,French Painter/Illustrator,https://en.wikipedia.org/wiki/Jean-Louis%20Forain,661
Donald Emery Forbes,Canadian/English Painter,https://en.wikipedia.org/wiki/Donald%20Trump%20Jr.,"323,441"
Elizabeth Adela Armstrong Forbes,Canadian/English Painter,https://en.wikipedia.org/wiki/Elizabeth%20Forbes%20%28artist%29,672
John Colin Forbes,Canadian Painter,https://en.wikipedia.org/wiki/Raymond%20Harold%20Sawkins,"1,063"
Stanhope Alexander Forbes,Irish Painter,https://en.wikipedia.org/wiki/Stanhope%20Forbes,"1,444"
Edward Onslow Ford,English Sculptor,https://en.wikipedia.org/wiki/Edward%20Onslow%20Ford,420
Gordon Onslow Ford,British Painter,https://en.wikipedia.org/wiki/Gordon%20Onslow%20Ford,531
Lauren Ford,American Painter,https://en.wikipedia.org/wiki/Lauren%20Ford,205
Walton Ford,American Painter,https://en.wikipedia.org/wiki/Walton%20Ford,"1,317"
William Ford,English Painter,https://en.wikipedia.org/wiki/William%20Clay%20Ford%20Sr.,"23,504"
Gunter Forg,German,https://en.wikipedia.org/wiki/G%C3%BCnther%20F%C3%B6rg,496
Jonathan Alistair Forrest,British/Canadian Painter,https://en.wikipedia.org/wiki/2024%20Scottish%20League%20Cup%20final,949
Tom Forrestall,Canadian Painter,https://en.wikipedia.org/wiki/Tom%20Forrestall,357
Chuck Forsman,American Painter,https://en.wikipedia.org/wiki/Charles%20Forsman,"3,414"
Thomas Forster,English Draughtsman,https://en.wikipedia.org/wiki/Thomas%20Forster%20%28artist%29,22
Luca Forte,Italian Painter,https://en.wikipedia.org/wiki/Luca%20Forte,81
Eleanor Fortescue-Brickdale,English Painter,https://en.wikipedia.org/wiki/Eleanor%20Fortescue-Brickdale,"1,460"
Marc-Aurele Fortin,Canadian Painter,https://en.wikipedia.org/wiki/Marc-Aur%C3%A8le%20Fortin,375
Giovacchino Fortini,Italian Sculptor,https://en.wikipedia.org/wiki/Complex%20of%20San%20Firenze,261
Mariano Fortuny y Madrazo,Spanish Designer/Photographer,https://en.wikipedia.org/wiki/Mariano%20Fortuny%20%28designer%29,"2,799"
Mariano Fortuny y Marsal,Spanish Painter,https://en.wikipedia.org/wiki/Mariano%20Fortuny%20%28painter%29,"1,416"
Jean Jacques Forty,French Painter,https://en.wikipedia.org/wiki/Jean%20Chr%C3%A9tien,"44,596"
Francesco Foschi,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Foschi,64
Pierfrancesco Foschi,Italian Painter,https://en.wikipedia.org/wiki/Pier%20Francesco%20Foschi,149
Davide Antonio Fossati,Italian,https://en.wikipedia.org/wiki/Davide%20Antonio%20Fossati,52
Samuel Fosso,Nigerian Photographer,https://en.wikipedia.org/wiki/Samuel%20Fosso,375
Ben Foster,American Painter,https://en.wikipedia.org/wiki/Ben%20Foster%20%28actor%29,"172,459"
Myles Birket Foster,English Painter,https://en.wikipedia.org/wiki/Myles%20Birket%20Foster,574
William Foster,British,https://en.wikipedia.org/wiki/William%20Z.%20Foster,"9,069"
Tsugoharu Foujita,Japanese/French Painter,https://en.wikipedia.org/wiki/Tsugoharu_Foujita,N/A
Llyn Foulkes,American Painter,https://en.wikipedia.org/wiki/Llyn%20Foulkes,365
The Foundry Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Foundry%20Painter,242
Jean Fouquet,French Painter,https://en.wikipedia.org/wiki/Jean%20Fouquet,"4,652"
Alexis Jean Fournier,American Painter,https://en.wikipedia.org/wiki/Alexis%20Jean%20Fournier,305
Isaac Fowle,Wood Carver,https://en.wikipedia.org/wiki/Carrie%20Farnsworth%20Fowle,44
E. Phillips Fox,Australian Painter,https://en.wikipedia.org/wiki/E.%20Phillips%20Fox,861
Marc-Aurele de Foy Suzor-Cote,Canadian Painter/Sculptor,https://en.wikipedia.org/wiki/Marc-Aur%C3%A8le%20de%20Foy%20Suzor-Cot%C3%A9,360
Denis Foyatier,French Sculptor,https://en.wikipedia.org/wiki/Denis%20Foyatier,794
Alexandre-Evariste Fragonard,French Painter,https://en.wikipedia.org/wiki/Alexandre-%C3%89variste%20Fragonard,764
Jean-Honore Fragonard,French Painter,https://en.wikipedia.org/wiki/Jean-Honor%C3%A9%20Fragonard,"12,492"
Marie Anne Gerard Fragonard,French Painter,https://en.wikipedia.org/wiki/Marie-Anne%20Fragonard,336
Alicia Framis,Spanish,https://en.wikipedia.org/wiki/Alicia%20Framis,170
Edward Reginald Frampton,British,https://en.wikipedia.org/wiki/Edward%20Reginald%20Frampton,287
Hollis Frampton,American,https://en.wikipedia.org/wiki/Hollis%20Frampton,"1,797"
Meredith Frampton,British Painter,https://en.wikipedia.org/wiki/Meredith%20Frampton,516
Sir George Frampton,English Sculptor,https://en.wikipedia.org/wiki/George%20Frampton,985
Louis Francais,French Painter,https://en.wikipedia.org/wiki/Fran%C3%A7ois-Louis%20Fran%C3%A7ais,237
Riccardo Francalancia,Italian Painter,https://en.wikipedia.org/wiki/Bruno%20Barilli,138
Pietro Francavilla,Italian Sculptor,https://en.wikipedia.org/wiki/Pietro%20Francavilla,316
Eurilda Loomis France,American Painter,https://en.wikipedia.org/wiki/Eurilda%20Loomis%20France,33
Esteban Frances,Spanish Painter,https://en.wikipedia.org/wiki/Esteban%20Franc%C3%A9s,296
Nicolas Frances,Spanish Painter,https://en.wikipedia.org/wiki/Nicol%C3%A1s%20Franc%C3%A9s,138
Marcantonio Franceschini,Italian Painter,https://en.wikipedia.org/wiki/Marcantonio%20Franceschini,341
Francesco de Mura,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20de%20Mura,228
Francesco di Giorgio Martini,Italian Painter/Sculptor,https://en.wikipedia.org/wiki/Francesco%20di%20Giorgio%20Martini,"1,088"
Francesco di Vannuccio,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20di%20Vannuccio,90
Nino Franchina,Italian Sculptor,https://en.wikipedia.org/wiki/Renato%20Guttuso,"1,792"
Lucas Franchoys the Younger,Flemish Painter,https://en.wikipedia.org/wiki/Lucas%20Franchoys%20the%20Younger,228
Francesco Francia,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Francia,672
Francois Louis Thomas Francia,French Painter,https://en.wikipedia.org/wiki/Fran%C3%A7ois%20Louis%20Thomas%20Francia,116
Franciabigio,Italian Painter,https://en.wikipedia.org/wiki/Franciabigio,558
John F. Francis,American Painter,https://en.wikipedia.org/wiki/John%20F.%20Francis,345
Mark Francis,British,https://en.wikipedia.org/wiki/Francis%20Mark,"1,341"
Sam Francis,American Painter,https://en.wikipedia.org/wiki/Sam%20Francis%20%28writer%29,"8,586"
J. Bond Francisco,American Painter,https://en.wikipedia.org/wiki/John%20Bond%20Francisco,79
Frans Francken I,Flemish Painter,https://en.wikipedia.org/wiki/Frans%20Francken%20the%20Elder,164
Frans Francken II,Flemish Painter,https://en.wikipedia.org/wiki/Frans%20Francken%20the%20Younger,"1,257"
Hieronymus Francken II,Flemish Painter,https://en.wikipedia.org/wiki/Hieronymus%20Francken%20II,249
Giovanni Battista Franco,Italian Painter,https://en.wikipedia.org/wiki/Battista%20Franco%20Veneziano,177
Guy Francois,French Painter,https://en.wikipedia.org/wiki/Guy%20Fran%C3%A7ois%20%28painter%29,53
Michel Francois,Belgian,https://en.wikipedia.org/wiki/Michel%20Fran%C3%A7ois,909
Niccolo Frangipane,Italian Painter,https://en.wikipedia.org/wiki/Niccol%C3%B2%20Frangipane,130
Mary Frank,American Sculptor/Painter,https://en.wikipedia.org/wiki/Mary%20Frank,688
Robert Frank,Swiss/American Photographer/Filmmaker,https://en.wikipedia.org/wiki/Whizzer%20%28Robert%20Frank%29,"4,808"
Helen Frankenthaler,American Painter,https://en.wikipedia.org/wiki/Helen%20Frankenthaler,"11,586"
August Franzen,American,https://en.wikipedia.org/wiki/Freedom%20%28Franzen%20novel%29,"9,156"
Antonio Frasconi,Argentine/American Printmaker,https://en.wikipedia.org/wiki/Antonio%20Frasconi,336
Alexander Fraser,Scottish Painter,https://en.wikipedia.org/wiki/Alexander%20Fraser%20Tytler%2C%20Lord%20Woodhouselee,"6,196"
Andrea Fraser,American,https://en.wikipedia.org/wiki/Andrea%20Fraser,"1,407"
Carol Hoorn Fraser,American/Canadian Painter,https://en.wikipedia.org/wiki/Carol%20Hoorn%20Fraser,89
Charles Fraser,American Painter,https://en.wikipedia.org/wiki/Charles%20E.%20Fraser,"1,406"
James Earle Fraser,American Sculptor,https://en.wikipedia.org/wiki/James%20Earle%20Fraser%20%28sculptor%29,"3,565"
William Frater,Australian,https://en.wikipedia.org/wiki/William%20Frater,151
Christophe Fratin,French Sculptor,https://en.wikipedia.org/wiki/Christopher%20Fratin,174
Frank Frazetta,American Illustrator,https://en.wikipedia.org/wiki/Frank%20Frazetta,"25,068"
The Freake Limner,American Painter,https://en.wikipedia.org/wiki/Freake%20Painter,193
Frank Kelly Freas,American Illustrator,https://en.wikipedia.org/wiki/Kelly%20Freas,"1,866"
Sondra Freckelton,American,https://en.wikipedia.org/wiki/Sondra%20Freckelton,54
Wilhelm Freddie,Danish Painter/Sculptor,https://en.wikipedia.org/wiki/Wilhelm%20Freddie,270
Leon Frederic,Belgian Painter,https://en.wikipedia.org/wiki/L%C3%A9on%20Fr%C3%A9d%C3%A9ric,497
Anna Chamberlain Freeland,American,https://en.wikipedia.org/wiki/Star%20Trek%3A%20Strange%20New%20Worlds%20season%201,"71,984"
Don Freeman,American Painter/Illustrator,https://en.wikipedia.org/wiki/Corduroy%20%28book%29,"8,349"
Edith Freeman,American Printmaker,https://en.wikipedia.org/wiki/Jane%20Rose,"2,948"
Jane Freeman,American,https://en.wikipedia.org/wiki/Jane%20Freeman%20%28actress%29,"5,445"
Jane Freilicher,American Painter,https://en.wikipedia.org/wiki/Jane%20Freilicher,927
Jean Frelaut,French,https://en.wikipedia.org/wiki/Dominique%20Frelaut,28
Emmanuel Fremiet,French Sculptor,https://en.wikipedia.org/wiki/Emmanuel%20Fr%C3%A9miet,766
Rene Fremin,French Sculptor,https://en.wikipedia.org/wiki/Ren%C3%A9%20Fr%C3%A9min,112
Martin Freminet,French Painter,https://en.wikipedia.org/wiki/Martin%20Fr%C3%A9minet,285
Daniel Chester French,American Sculptor,https://en.wikipedia.org/wiki/Daniel%20Chester%20French,"6,549"
Jared French,American Painter,https://en.wikipedia.org/wiki/Jared%20French,"1,367"
Charles-Theodore Frere,French Painter,https://en.wikipedia.org/wiki/Th%C3%A9odore%20Fr%C3%A8re,280
Roger de la Fresnaye,French Painter,https://en.wikipedia.org/wiki/Roger%20de%20La%20Fresnaye,494
